DATA,HORA,UFISICA,Tipo,Agent,Price (€/MW),MW_TOTAL,MW_RUNNING
2020-04-14 00:00:00,15,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,15,BEMPOS4,Hídrica,EDPGP,5.49,43.5,163.5
2020-04-14 00:00:00,15,PICOTE4,Hídrica,EDPGP,5.5,96,259.5
2020-04-14 00:00:00,16,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,16,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,16,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,16,BEMPOS4,Hídrica,EDPGP,0.87,54,174
2020-04-14 00:00:00,16,POCINHO,Hídrica,EDPGP,11.39,30,204
2020-04-14 00:00:00,16,PICOTE4,Hídrica,EDPGP,11.4,96,300
2020-04-14 00:00:00,17,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,17,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,17,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,17,BEMPOS4,Hídrica,EDPGP,0.87,52.5,172.5
2020-04-14 00:00:00,17,POCINHO,Hídrica,EDPGP,12.39,28.5,201
2020-04-14 00:00:00,17,PICOTE4,Hídrica,EDPGP,12.4,96,297
2020-04-14 00:00:00,18,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,18,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,18,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,18,BEMPOS4,Hídrica,EDPGP,0.87,49.5,169.5
2020-04-14 00:00:00,18,POCINHO,Hídrica,EDPGP,12.49,28.5,198
2020-04-14 00:00:00,18,PICOTE4,Hídrica,EDPGP,12.5,96,294
2020-04-14 00:00:00,19,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,19,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,19,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,19,BEMPOS4,Hídrica,EDPGP,0.87,48,168
2020-04-14 00:00:00,19,POCINHO,Hídrica,EDPGP,11.39,28.5,196.5
2020-04-14 00:00:00,19,PICOTE4,Hídrica,EDPGP,11.4,96,292.5
2020-04-14 00:00:00,20,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,20,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,20,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,20,BEMPOS4,Hídrica,EDPGP,0.87,45,165
2020-04-14 00:00:00,20,POCINHO,Hídrica,EDPGP,6.79,28.5,193.5
2020-04-14 00:00:00,20,PICOTE4,Hídrica,EDPGP,6.8,96,289.5
2020-04-14 00:00:00,21,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,21,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,21,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,21,BEMPOS4,Hídrica,EDPGP,0.87,54,174
2020-04-14 00:00:00,21,POCINHO,Hídrica,EDPGP,5.19,27,201
2020-04-14 00:00:00,21,PICOTE4,Hídrica,EDPGP,5.2,96,297
2020-04-14 00:00:00,22,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,22,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,22,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,22,BEMPOS4,Hídrica,EDPGP,0.87,67.5,187.5
2020-04-14 00:00:00,22,POCINHO,Hídrica,EDPGP,3.09,33,220.5
2020-04-14 00:00:00,22,PICOTE4,Hídrica,EDPGP,3.1,96,316.5
2020-04-14 00:00:00,23,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,23,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,23,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,23,BEMPOS4,Hídrica,EDPGP,0.87,64.5,184.5
2020-04-14 00:00:00,23,POCINHO,Hídrica,EDPGP,3.89,30,214.5
2020-04-14 00:00:00,23,PICOTE4,Hídrica,EDPGP,3.9,96,310.5
2020-04-14 00:00:00,24,BEMPOS4,Hídrica,EDPGP,0.82,60,60
2020-04-14 00:00:00,24,PICOTE,Hídrica,EDPGP,0.84,30,90
2020-04-14 00:00:00,24,PICOTE,Hídrica,EDPGP,0.86,30,120
2020-04-14 00:00:00,24,BEMPOS4,Hídrica,EDPGP,0.87,66,186
2020-04-14 00:00:00,24,POCINHO,Hídrica,EDPGP,8.79,28.5,214.5
2020-04-14 00:00:00,24,PICOTE4,Hídrica,EDPGP,8.8,96,310.5
2020-04-15 00:00:00,1,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,1,PICOTE4,Hídrica,EDPGP,0.81,51,178.5
2020-04-15 00:00:00,1,PICOTE4,Hídrica,EDPGP,6.87,28.5,207
2020-04-15 00:00:00,1,FOZT,Hídrica,EDPGP,6.89,96,303
2020-04-15 00:00:00,2,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,2,PICOTE4,Hídrica,EDPGP,0.81,31.5,159
2020-04-15 00:00:00,2,PICOTE4,Hídrica,EDPGP,7.09,28.5,187.5
2020-04-15 00:00:00,2,FOZT,Hídrica,EDPGP,7.11,96,283.5
2020-04-15 00:00:00,3,BEMPOS4,Hídrica,EDPGP,0.8,120,120
2020-04-15 00:00:00,3,PICOTE4,Hídrica,EDPGP,0.81,13.5,133.5
2020-04-15 00:00:00,3,PICOTE4,Hídrica,EDPGP,7.68,24,157.5
2020-04-15 00:00:00,3,FOZT,Hídrica,EDPGP,7.7,96,253.5
2020-04-15 00:00:00,4,BEMPOS4,Hídrica,EDPGP,0.8,123,123
2020-04-15 00:00:00,4,PICOTE4,Hídrica,EDPGP,10.78,22.5,145.5
2020-04-15 00:00:00,4,FOZT,Hídrica,EDPGP,10.8,96,241.5
2020-04-15 00:00:00,5,BEMPOS4,Hídrica,EDPGP,0.8,117,117
2020-04-15 00:00:00,5,PICOTE4,Hídrica,EDPGP,11.99,22.5,139.5
2020-04-15 00:00:00,5,FOZT,Hídrica,EDPGP,12.01,96,235.5
2020-04-15 00:00:00,6,BEMPOS4,Hídrica,EDPGP,0.8,117,117
2020-04-15 00:00:00,6,PICOTE4,Hídrica,EDPGP,11.25,21,138
2020-04-15 00:00:00,6,FOZT,Hídrica,EDPGP,11.27,96,234
2020-04-15 00:00:00,7,BEMPOS4,Hídrica,EDPGP,0.8,117,117
2020-04-15 00:00:00,7,PICOTE4,Hídrica,EDPGP,10.36,21,138
2020-04-15 00:00:00,7,FOZT,Hídrica,EDPGP,10.38,96,234
2020-04-15 00:00:00,8,BEMPOS4,Hídrica,EDPGP,0.8,123,123
2020-04-15 00:00:00,8,PICOTE4,Hídrica,EDPGP,0.81,13.5,136.5
2020-04-15 00:00:00,8,PICOTE4,Hídrica,EDPGP,7.99,24,160.5
2020-04-15 00:00:00,8,FOZT,Hídrica,EDPGP,8.01,96,256.5
2020-04-15 00:00:00,9,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,9,PICOTE4,Hídrica,EDPGP,0.81,15,142.5
2020-04-15 00:00:00,9,PICOTE4,Hídrica,EDPGP,6.59,24,166.5
2020-04-15 00:00:00,9,FOZT,Hídrica,EDPGP,6.61,96,262.5
2020-04-15 00:00:00,10,BEMPOS4,Hídrica,EDPGP,0.8,112.5,112.5
2020-04-15 00:00:00,10,PICOTE4,Hídrica,EDPGP,7.03,21,133.5
2020-04-15 00:00:00,10,FOZT,Hídrica,EDPGP,7.05,96,229.5
2020-04-15 00:00:00,11,BEMPOS4,Hídrica,EDPGP,0.8,124.5,124.5
2020-04-15 00:00:00,11,PICOTE4,Hídrica,EDPGP,5.84,22.5,147
2020-04-15 00:00:00,11,FOZT,Hídrica,EDPGP,5.86,96,243
2020-04-15 00:00:00,12,BEMPOS4,Hídrica,EDPGP,0.8,118.5,118.5
2020-04-15 00:00:00,12,PICOTE4,Hídrica,EDPGP,0.81,12,130.5
2020-04-15 00:00:00,12,PICOTE4,Hídrica,EDPGP,4.97,22.5,153
2020-04-15 00:00:00,12,FOZT,Hídrica,EDPGP,4.99,96,249
2020-04-15 00:00:00,13,BEMPOS4,Hídrica,EDPGP,0.8,121.5,121.5
2020-04-15 00:00:00,13,PICOTE4,Hídrica,EDPGP,0.81,13.5,135
2020-04-15 00:00:00,13,PICOTE4,Hídrica,EDPGP,6.19,24,159
2020-04-15 00:00:00,13,FOZT,Hídrica,EDPGP,6.21,96,255
2020-04-15 00:00:00,14,BEMPOS4,Hídrica,EDPGP,0.8,124.5,124.5
2020-04-15 00:00:00,14,PICOTE4,Hídrica,EDPGP,0.81,13.5,138
2020-04-15 00:00:00,14,PICOTE4,Hídrica,EDPGP,8.17,24,162
2020-04-15 00:00:00,14,FOZT,Hídrica,EDPGP,8.19,96,258
2020-04-15 00:00:00,15,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,15,PICOTE4,Hídrica,EDPGP,0.81,46.5,174
2020-04-15 00:00:00,15,PICOTE4,Hídrica,EDPGP,10.14,27,201
2020-04-15 00:00:00,15,FOZT,Hídrica,EDPGP,10.16,96,297
2020-04-15 00:00:00,16,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,16,PICOTE4,Hídrica,EDPGP,0.81,45,172.5
2020-04-15 00:00:00,16,PICOTE4,Hídrica,EDPGP,13.51,27,199.5
2020-04-15 00:00:00,16,FOZT,Hídrica,EDPGP,13.53,96,295.5
2020-04-15 00:00:00,17,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,17,PICOTE4,Hídrica,EDPGP,0.81,39,166.5
2020-04-15 00:00:00,17,PICOTE4,Hídrica,EDPGP,12.19,27,193.5
2020-04-15 00:00:00,17,FOZT,Hídrica,EDPGP,12.21,96,289.5
2020-04-15 00:00:00,18,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,18,PICOTE4,Hídrica,EDPGP,0.81,37.5,165
2020-04-15 00:00:00,18,PICOTE4,Hídrica,EDPGP,9.45,27,192
2020-04-15 00:00:00,18,FOZT,Hídrica,EDPGP,9.47,96,288
2020-04-15 00:00:00,19,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,19,PICOTE4,Hídrica,EDPGP,0.81,36,163.5
2020-04-15 00:00:00,19,PICOTE4,Hídrica,EDPGP,8,27,190.5
2020-04-15 00:00:00,19,FOZT,Hídrica,EDPGP,8.02,96,286.5
2020-04-15 00:00:00,20,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,20,PICOTE4,Hídrica,EDPGP,0.81,34.5,162
2020-04-15 00:00:00,20,PICOTE4,Hídrica,EDPGP,5.42,27,189
2020-04-15 00:00:00,20,FOZT,Hídrica,EDPGP,5.44,96,285
2020-04-15 00:00:00,21,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,21,PICOTE4,Hídrica,EDPGP,0.81,45,172.5
2020-04-15 00:00:00,21,PICOTE4,Hídrica,EDPGP,5.44,27,199.5
2020-04-15 00:00:00,21,FOZT,Hídrica,EDPGP,5.46,96,295.5
2020-04-15 00:00:00,22,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,22,PICOTE4,Hídrica,EDPGP,0.81,67.5,195
2020-04-15 00:00:00,22,PICOTE4,Hídrica,EDPGP,1.99,30,225
2020-04-15 00:00:00,22,FOZT,Hídrica,EDPGP,2.01,96,321
2020-04-15 00:00:00,23,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,23,PICOTE4,Hídrica,EDPGP,0.81,67.5,195
2020-04-15 00:00:00,23,PICOTE4,Hídrica,EDPGP,3.4,30,225
2020-04-15 00:00:00,23,FOZT,Hídrica,EDPGP,3.42,96,321
2020-04-15 00:00:00,24,BEMPOS4,Hídrica,EDPGP,0.8,127.5,127.5
2020-04-15 00:00:00,24,PICOTE4,Hídrica,EDPGP,0.81,70.5,198
2020-04-15 00:00:00,24,PICOTE4,Hídrica,EDPGP,5.51,30,228
2020-04-15 00:00:00,24,FOZT,Hídrica,EDPGP,5.53,96,324
2020-04-16 00:00:00,1,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,1,BEMPOS4,Hídrica,EDPGP,7.94,109.5,268.5
2020-04-16 00:00:00,1,FOZT,Hídrica,EDPGP,7.95,27,295.5
2020-04-16 00:00:00,2,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,2,BEMPOS4,Hídrica,EDPGP,9.56,94.5,253.5
2020-04-16 00:00:00,2,FOZT,Hídrica,EDPGP,9.57,25.5,279
2020-04-16 00:00:00,3,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,3,BEMPOS4,Hídrica,EDPGP,10.92,69,228
2020-04-16 00:00:00,3,FOZT,Hídrica,EDPGP,10.93,24,252
2020-04-16 00:00:00,4,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,4,BEMPOS4,Hídrica,EDPGP,11.52,48,207
2020-04-16 00:00:00,4,FOZT,Hídrica,EDPGP,11.53,12,219
2020-04-16 00:00:00,5,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,5,BEMPOS4,Hídrica,EDPGP,12.18,48,207
2020-04-16 00:00:00,5,FOZT,Hídrica,EDPGP,12.19,30,237
2020-04-16 00:00:00,6,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,6,BEMPOS4,Hídrica,EDPGP,11.99,48,207
2020-04-16 00:00:00,6,FOZT,Hídrica,EDPGP,12,12,219
2020-04-16 00:00:00,7,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,7,BEMPOS4,Hídrica,EDPGP,13.78,48,207
2020-04-16 00:00:00,7,FOZT,Hídrica,EDPGP,13.79,12,219
2020-04-16 00:00:00,8,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,8,BEMPOS4,Hídrica,EDPGP,10.5,72,231
2020-04-16 00:00:00,8,FOZT,Hídrica,EDPGP,10.51,24,255
2020-04-16 00:00:00,9,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,9,PICOTE4,Hídrica,EDPGP,8.25,31.5,238.5
2020-04-16 00:00:00,9,BEMPOS4,Hídrica,EDPGP,8.25,127.5,207
2020-04-16 00:00:00,9,FOZT,Hídrica,EDPGP,8.26,24,262.5
2020-04-16 00:00:00,10,PICOTE4,Hídrica,EDPGP,8.26,114,241.5
2020-04-16 00:00:00,10,BEMPOS4,Hídrica,EDPGP,8.26,127.5,127.5
2020-04-16 00:00:00,10,FOZT,Hídrica,EDPGP,8.27,25.5,267
2020-04-16 00:00:00,11,PICOTE4,Hídrica,EDPGP,8.07,96,223.5
2020-04-16 00:00:00,11,BEMPOS4,Hídrica,EDPGP,8.07,127.5,127.5
2020-04-16 00:00:00,11,FOZT,Hídrica,EDPGP,8.08,22.5,246
2020-04-16 00:00:00,12,PICOTE4,Hídrica,EDPGP,7.31,99,226.5
2020-04-16 00:00:00,12,BEMPOS4,Hídrica,EDPGP,7.31,127.5,127.5
2020-04-16 00:00:00,12,FOZT,Hídrica,EDPGP,7.32,22.5,249
2020-04-16 00:00:00,13,PICOTE4,Hídrica,EDPGP,6.71,105,105
2020-04-16 00:00:00,13,BEMPOS4,Hídrica,EDPGP,6.71,127.5,232.5
2020-04-16 00:00:00,13,FOZT,Hídrica,EDPGP,6.72,24,256.5
2020-04-16 00:00:00,14,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,14,PICOTE4,Hídrica,EDPGP,11.18,28.5,235.5
2020-04-16 00:00:00,14,BEMPOS4,Hídrica,EDPGP,11.18,127.5,207
2020-04-16 00:00:00,14,FOZT,Hídrica,EDPGP,11.19,24,259.5
2020-04-16 00:00:00,15,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,15,PICOTE4,Hídrica,EDPGP,14.27,30,237
2020-04-16 00:00:00,15,BEMPOS4,Hídrica,EDPGP,14.27,127.5,207
2020-04-16 00:00:00,15,FOZT,Hídrica,EDPGP,14.28,24,261
2020-04-16 00:00:00,16,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,16,PICOTE4,Hídrica,EDPGP,15.84,28.5,235.5
2020-04-16 00:00:00,16,BEMPOS4,Hídrica,EDPGP,15.84,127.5,207
2020-04-16 00:00:00,16,FOZT,Hídrica,EDPGP,15.85,24,259.5
2020-04-16 00:00:00,17,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,17,BEMPOS4,Hídrica,EDPGP,12.64,111,270
2020-04-16 00:00:00,17,FOZT,Hídrica,EDPGP,12.65,28.5,298.5
2020-04-16 00:00:00,18,FRADE2B,Bombagem,EDPGP,0.8,159,159
2020-04-16 00:00:00,18,BEMPOS4,Hídrica,EDPGP,14.53,108,267
2020-04-16 00:00:00,18,FOZT,Hídrica,EDPGP,14.54,27,294
2020-04-16 00:00:00,19,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,19,PICOTE4,Hídrica,EDPGP,9.05,57,264
2020-04-16 00:00:00,19,BEMPOS4,Hídrica,EDPGP,9.05,127.5,207
2020-04-16 00:00:00,19,FOZT,Hídrica,EDPGP,9.06,27,291
2020-04-16 00:00:00,20,FRADES2,Hídrica,EDPGP,6.62,21,148.5
2020-04-16 00:00:00,20,PICOTE4,Hídrica,EDPGP,6.62,114,262.5
2020-04-16 00:00:00,20,BEMPOS4,Hídrica,EDPGP,6.62,127.5,127.5
2020-04-16 00:00:00,20,FOZT,Hídrica,EDPGP,6.63,27,289.5
2020-04-16 00:00:00,21,FRADES2,Hídrica,EDPGP,7.75,19.5,147
2020-04-16 00:00:00,21,PICOTE4,Hídrica,EDPGP,7.75,124.5,271.5
2020-04-16 00:00:00,21,BEMPOS4,Hídrica,EDPGP,7.75,127.5,127.5
2020-04-16 00:00:00,21,FOZT,Hídrica,EDPGP,7.76,28.5,300
2020-04-16 00:00:00,22,FRADES2,Hídrica,EDPGP,2.99,34.5,162
2020-04-16 00:00:00,22,PICOTE4,Hídrica,EDPGP,2.99,124.5,286.5
2020-04-16 00:00:00,22,BEMPOS4,Hídrica,EDPGP,2.99,127.5,127.5
2020-04-16 00:00:00,22,FOZT,Hídrica,EDPGP,3,30,316.5
2020-04-16 00:00:00,23,FRADES2,Hídrica,EDPGP,6.68,31.5,159
2020-04-16 00:00:00,23,PICOTE4,Hídrica,EDPGP,6.68,124.5,283.5
2020-04-16 00:00:00,23,BEMPOS4,Hídrica,EDPGP,6.68,127.5,127.5
2020-04-16 00:00:00,23,FOZT,Hídrica,EDPGP,6.69,30,313.5
2020-04-16 00:00:00,24,FRADE2B,Bombagem,EDPGP,0.8,79.5,79.5
2020-04-16 00:00:00,24,PICOTE4,Hídrica,EDPGP,8.07,78,285
2020-04-16 00:00:00,24,BEMPOS4,Hídrica,EDPGP,8.07,127.5,207
2020-04-16 00:00:00,24,FOZT,Hídrica,EDPGP,8.08,30,315
2020-04-17 00:00:00,1,BEMPOS4,Hídrica,EDPGP,0.8,13.5,13.5
2020-04-17 00:00:00,1,PICOTE4,Hídrica,EDPGP,0.8,123,136.5
2020-04-17 00:00:00,1,BEMPOS4,Hídrica,EDPGP,7.89,24,160.5
2020-04-17 00:00:00,1,FOZT,Hídrica,EDPGP,7.91,96,256.5
2020-04-17 00:00:00,2,PICOTE4,Hídrica,EDPGP,0.8,124.5,124.5
2020-04-17 00:00:00,2,BEMPOS4,Hídrica,EDPGP,10.05,22.5,147
2020-04-17 00:00:00,2,FOZT,Hídrica,EDPGP,10.07,96,243
2020-04-17 00:00:00,3,PICOTE4,Hídrica,EDPGP,0.8,100.5,100.5
2020-04-17 00:00:00,3,BEMPOS4,Hídrica,EDPGP,10.16,19.5,120
2020-04-17 00:00:00,3,FOZT,Hídrica,EDPGP,10.18,96,216
2020-04-17 00:00:00,4,PICOTE4,Hídrica,EDPGP,0.8,93,93
2020-04-17 00:00:00,4,BEMPOS4,Hídrica,EDPGP,11.73,19.5,112.5
2020-04-17 00:00:00,4,FOZT,Hídrica,EDPGP,11.75,96,208.5
2020-04-17 00:00:00,5,PICOTE4,Hídrica,EDPGP,0.8,88.5,88.5
2020-04-17 00:00:00,5,BEMPOS4,Hídrica,EDPGP,12.99,19.5,108
2020-04-17 00:00:00,5,FOZT,Hídrica,EDPGP,13.01,96,204
2020-04-17 00:00:00,6,PICOTE4,Hídrica,EDPGP,0.8,85.5,85.5
2020-04-17 00:00:00,6,BEMPOS4,Hídrica,EDPGP,13.19,18,103.5
2020-04-17 00:00:00,6,FOZT,Hídrica,EDPGP,13.21,96,199.5
2020-04-17 00:00:00,7,PICOTE4,Hídrica,EDPGP,0.8,87,87
2020-04-17 00:00:00,7,BEMPOS4,Hídrica,EDPGP,13.93,18,105
2020-04-17 00:00:00,7,FOZT,Hídrica,EDPGP,13.95,96,201
2020-04-17 00:00:00,8,PICOTE4,Hídrica,EDPGP,0.8,105,105
2020-04-17 00:00:00,8,BEMPOS4,Hídrica,EDPGP,13.79,21,126
2020-04-17 00:00:00,8,FOZT,Hídrica,EDPGP,13.81,96,222
2020-04-17 00:00:00,9,PICOTE4,Hídrica,EDPGP,0.8,111,111
2020-04-17 00:00:00,9,BEMPOS4,Hídrica,EDPGP,12.37,21,132
2020-04-17 00:00:00,9,FOZT,Hídrica,EDPGP,12.39,96,228
2020-04-17 00:00:00,10,PICOTE4,Hídrica,EDPGP,0.8,112.5,112.5
2020-04-17 00:00:00,10,BEMPOS4,Hídrica,EDPGP,10.86,21,133.5
2020-04-17 00:00:00,10,FOZT,Hídrica,EDPGP,10.88,96,229.5
2020-04-17 00:00:00,11,BEMPOS4,Hídrica,EDPGP,0.8,12,12
2020-04-17 00:00:00,11,PICOTE4,Hídrica,EDPGP,0.8,115.5,127.5
2020-04-17 00:00:00,11,BEMPOS4,Hídrica,EDPGP,8.47,22.5,150
2020-04-17 00:00:00,11,FOZT,Hídrica,EDPGP,8.49,96,246
2020-04-17 00:00:00,12,BEMPOS4,Hídrica,EDPGP,0.8,12,12
2020-04-17 00:00:00,12,PICOTE4,Hídrica,EDPGP,0.8,118.5,130.5
2020-04-17 00:00:00,12,BEMPOS4,Hídrica,EDPGP,5.89,22.5,153
2020-04-17 00:00:00,12,FOZT,Hídrica,EDPGP,5.91,96,249
2020-04-17 00:00:00,13,BEMPOS4,Hídrica,EDPGP,0.8,13.5,13.5
2020-04-17 00:00:00,13,PICOTE4,Hídrica,EDPGP,0.8,124.5,138
2020-04-17 00:00:00,13,BEMPOS4,Hídrica,EDPGP,5.62,24,162
2020-04-17 00:00:00,13,FOZT,Hídrica,EDPGP,5.64,96,258
2020-04-17 00:00:00,14,BEMPOS4,Hídrica,EDPGP,0.8,18,18
2020-04-17 00:00:00,14,PICOTE4,Hídrica,EDPGP,0.8,124.5,142.5
2020-04-17 00:00:00,14,BEMPOS4,Hídrica,EDPGP,7.19,24,166.5
2020-04-17 00:00:00,14,FOZT,Hídrica,EDPGP,7.21,96,262.5
2020-04-17 00:00:00,15,BEMPOS4,Hídrica,EDPGP,0.8,18,18
2020-04-17 00:00:00,15,PICOTE4,Hídrica,EDPGP,0.8,124.5,142.5
2020-04-17 00:00:00,15,BEMPOS4,Hídrica,EDPGP,10.49,24,166.5
2020-04-17 00:00:00,15,FOZT,Hídrica,EDPGP,10.51,96,262.5
2020-04-17 00:00:00,16,BEMPOS4,Hídrica,EDPGP,0.8,16.5,141
2020-04-17 00:00:00,16,PICOTE4,Hídrica,EDPGP,0.8,124.5,124.5
2020-04-17 00:00:00,16,BEMPOS4,Hídrica,EDPGP,16.43,24,165
2020-04-17 00:00:00,16,FOZT,Hídrica,EDPGP,16.45,96,261
2020-04-17 00:00:00,17,BEMPOS4,Hídrica,EDPGP,0.8,13.5,13.5
2020-04-17 00:00:00,17,PICOTE4,Hídrica,EDPGP,0.8,124.5,138
2020-04-17 00:00:00,17,BEMPOS4,Hídrica,EDPGP,13.99,24,162
2020-04-17 00:00:00,17,FOZT,Hídrica,EDPGP,14.01,96,258
2020-04-17 00:00:00,18,BEMPOS4,Hídrica,EDPGP,0.8,13.5,13.5
2020-04-17 00:00:00,18,PICOTE4,Hídrica,EDPGP,0.8,121.5,135
2020-04-17 00:00:00,18,BEMPOS4,Hídrica,EDPGP,14.35,24,159
2020-04-17 00:00:00,18,FOZT,Hídrica,EDPGP,14.37,96,255
2020-04-17 00:00:00,19,BEMPOS4,Hídrica,EDPGP,0.8,12,12
2020-04-17 00:00:00,19,PICOTE4,Hídrica,EDPGP,0.8,118.5,130.5
2020-04-17 00:00:00,19,BEMPOS4,Hídrica,EDPGP,8.59,22.5,153
2020-04-17 00:00:00,19,FOZT,Hídrica,EDPGP,8.61,96,249
2020-04-17 00:00:00,20,BEMPOS4,Hídrica,EDPGP,0.8,12,12
2020-04-17 00:00:00,20,PICOTE4,Hídrica,EDPGP,0.8,117,129
2020-04-17 00:00:00,20,BEMPOS4,Hídrica,EDPGP,7.19,22.5,151.5
2020-04-17 00:00:00,20,FOZT,Hídrica,EDPGP,7.21,96,247.5
2020-04-17 00:00:00,21,BEMPOS4,Hídrica,EDPGP,0.8,13.5,13.5
2020-04-17 00:00:00,21,PICOTE4,Hídrica,EDPGP,0.8,121.5,135
2020-04-17 00:00:00,21,BEMPOS4,Hídrica,EDPGP,5.89,24,159
2020-04-17 00:00:00,21,FOZT,Hídrica,EDPGP,5.91,96,255
2020-04-17 00:00:00,22,BEMPOS4,Hídrica,EDPGP,0.8,24,24
2020-04-17 00:00:00,22,PICOTE4,Hídrica,EDPGP,0.8,124.5,148.5
2020-04-17 00:00:00,22,BEMPOS4,Hídrica,EDPGP,3.69,25.5,174
2020-04-17 00:00:00,22,FOZT,Hídrica,EDPGP,3.71,96,270
2020-04-17 00:00:00,23,BEMPOS4,Hídrica,EDPGP,0.8,21,145.5
2020-04-17 00:00:00,23,PICOTE4,Hídrica,EDPGP,0.8,124.5,124.5
2020-04-17 00:00:00,23,BEMPOS4,Hídrica,EDPGP,5.39,25.5,171
2020-04-17 00:00:00,23,FOZT,Hídrica,EDPGP,5.41,96,267
2020-04-17 00:00:00,24,BEMPOS4,Hídrica,EDPGP,0.8,22.5,22.5
2020-04-17 00:00:00,24,PICOTE4,Hídrica,EDPGP,0.8,124.5,147
2020-04-17 00:00:00,24,BEMPOS4,Hídrica,EDPGP,5.25,25.5,172.5
2020-04-17 00:00:00,24,FOZT,Hídrica,EDPGP,5.27,96,268.5
2020-04-18 00:00:00,1,BEMPOS4,Hídrica,EDPGP,0.8,60,60
2020-04-18 00:00:00,1,PICOTE,Hídrica,EDPGP,0.82,30,90
2020-04-18 00:00:00,1,PICOTE,Hídrica,EDPGP,0.84,30,120
2020-04-18 00:00:00,1,BEMPOS4,Hídrica,EDPGP,6.49,43.5,163.5
2020-04-18 00:00:00,1,PICOTE4,Hídrica,EDPGP,6.5,27,190.5
